0,300400,7
0,301500,11
0,303000,15
0,304500,19
0,306000,23
0,307400,26
0,308800,30
0,310200,34
0,311400,37
0,312700,41
0,314100,44
0,315500,48
0,316800,51
0,318100,54
0,319500,58
0,320800,61
0,322100,65
0,323500,68
0,324900,71
0,326300,75
0,327600,79
0,329300,82
0,330800,86
0,332400,90
0,334000,94
0,335900,97
0,337800,101
0,339400,105
0,341200,109
0,343000,112
0,344800,116
0,346500,120
0,348100,124
0,349800,127
0,351500,131
0,353200,134
0,354900,138
0,356700,142
0,358500,145
0,360100,149
0,361700,152
0,363400,156
0,365000,159
0,366600,163
0,368200,166
0,369900,170
0,371500,173
0,373100,177
0,374800,181
0,376500,184
0,378200,188
0,379900,192
0,381700,195
0,383500,199
0,385200,203
0,386800,206
0,388600,210
0,390300,213
0,392000,217
0,393700,221
0,395400,224
0,397100,228
0,398800,232
0,400500,235
0,402200,239
0,404100,243
0,405800,246
0,407400,250
0,409200,254
0,410800,257
0,412700,261
0,414300,265
0,415900,268
0,417800,272
0,419400,276
0,421300,280
0,423400,283
0,425000,287
0,426800,291
0,428400,295
0,430100,299
0,431900,302
0,433600,306
0,435600,310
0,437200,314
0,439000,317
0,440900,321
0,442500,325
0,444100,329
0,446000,333
0,447700,336
0,449300,340
0,450900,344
0,452700,348
0,454800,352
0,457000,356
0,459000,360
0,460600,363
0,462200,367
0,463800,371
0,465400,375
0,467000,378
0,468700,382
0,470400,386
0,472300,390
0,474200,394
0,476300,398
0,478000,402
0,479600,406
0,481200,410
0,482900,413
0,484500,417
0,486300,421
0,488500,426
0,490700,430
0,492500,434
0,494100,438
0,495600,441
0,497400,445
0,499200,449
0,501100,453
0,502700,457
0,504600,461
0,506300,465
0,508000,469
0,509700,473
0,511400,477
0,513100,481
0,514900,485
0,516800,489
0,518800,493
0,520700,497
0,522500,501
0,524100,505
0,526200,510
0,528300,513
0,530100,517
0,532000,521
0,534000,526
0,536200,530
0,538100,534
0,540000,538
0,541800,542
0,543600,547
0,545500,551
0,547300,555
0,549100,559
0,550900,563
0,553100,568
0,555300,572
1,557100,576
1,558900,580
1,560800,584
1,562900,589
1,565000,593
1,567100,597
1,568900,601
1,570700,606
1,572700,610
1,574600,614
1,576500,618
1,578400,623
1,580400,627
1,582300,631
1,584100,635
1,586100,640
1,587900,644
1,589800,648
1,591600,652
1,593600,657
1,595500,661
